,ACCNUM,ACCLASS,INVOLVED,MOTIVE,X,Y,LATITUDE,LONGITUDE,DATE_TIME,ROAD_CLASS,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,DISTRICT,NEIGHBOURHOOD,HOOD_ID,LOCCOORD,PEOPLE_COUNT,FATAL_INJURY_COUNT,MAJOR_INJURY_COUNT,MINOR_INJURY_COUNT,NO_INJURY_COUNT,NULL_INJURY_COUNT,DRIVERS_COUNT,PEDESTRIAN_COUNT,PASSENGER_COUNT,CYCLIST_COUNT,PEOPLE_VEH_COUNT,AUTOMOBILE_VEH_COUNT,RECREATIONAL_VEH_COUNT,OTHER_VEH_COUNT,REDLIGHT_CAMERA,DATE,DATA_TYPE,CAMERA_ID,CAMERA_DATE_TIME,CAMERA_DATE
2036,1172992.0,Fatal,Automobile,"Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8854674.01102537,5417385.02895813,43.688645,-79.54289,2010-06-12 09:16:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Etobicoke York,Kingsview Village-The Westway (6),6,Intersection,4,1,0,1,1,1,3,0,0,0,0,3,0,1,True,2010-06,Accident,32.0,2008-12-10 05:00:00,2008-12
2037,1173217.0,Non-Fatal Injury,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8818973.85032797,5431235.22608259,43.778545,-79.22219,2010-05-13 13:06:00,Major Arterial,At Intersection,Traffic Signal,Rain,Daylight,Wet,Turning Movement,Scarborough,Morningside (135),135,Intersection,2,0,1,1,0,0,2,0,0,0,0,2,0,0,False,2010-05,Accident,,,
2038,1173424.0,Non-Fatal Injury,"Cyclist, Automobile","Red Light Related  Collision, Alcohol  Related Collision, Aggressive and Distracted Driving Collision",-8842417.73508903,5414460.50456586,43.669645,-79.43279,2010-06-15 18:46:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Toronto and East York,Dovercourt-Wallace Emerson-Junction (93),93,Intersection,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2010-06,Accident,,,
2039,1173447.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8848284.27225384,5429092.40111219,43.764645,-79.48549,2010-06-02 20:39:00,Major Arterial,At Intersection,Stop Sign,Rain,Dark,Wet,Pedestrian Collisions,North York,York University Heights (27),27,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2010-06,Accident,,,
2040,1173449.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8844610.72905766,5412413.88830144,43.656345,-79.45249,2010-06-06 03:25:00,Major Arterial,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Toronto and East York,High Park North (88),88,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,True,2010-06,Accident,60.0,2009-08-11 04:00:00,2009-08
2041,1174097.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8821122.31650028,5422343.44438589,43.720845,-79.24149,2010-05-01 17:00:00,Minor Arterial,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Cliffcrest (123),123,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,True,2010-05,Accident,62.0,2009-08-21 04:00:00,2009-08
2042,1174308.0,Non-Fatal Injury,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8848083.89717041,5424299.82545933,43.733545,-79.48369,2010-05-17 13:25:00,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Rear End,North York,Downsview-Roding-CFB (26),26,Intersection,4,0,1,3,0,0,4,0,0,0,0,4,0,0,False,2010-05,Accident,,,
2043,1174310.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8850107.12891558,5403979.68886747,43.601504,-79.50186500000001,2010-05-18 21:10:00,Major Arterial,At Intersection,No Control,Clear,"Dark, artificial",Dry,Pedestrian Collisions,Etobicoke York,New Toronto (18),18,Intersection,4,0,2,0,1,1,1,2,0,0,0,1,0,3,False,2010-05,Accident,,,
2044,1174844.0,Non-Fatal Injury,Automobile,Aggressive and Distracted Driving Collision,-8835682.90589604,5418077.81514811,43.693145,-79.37229,2010-05-19 17:32:00,Local,<Null>,Yield Sign,Clear,Daylight,Dry,Turning Movement,North York,Leaside-Bennington (56),56,Intersection,2,0,1,1,0,0,2,0,0,0,0,2,0,0,False,2010-05,Accident,,,
2045,1175068.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8814843.89721954,5429708.99035688,43.768645,-79.18509,2010-06-26 11:10:00,Minor Arterial,At Intersection,No Control,Other,Daylight,Wet,Pedestrian Collisions,Scarborough,West Hill (136),136,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2010-06,Accident,,,
2046,1175069.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8833111.42565871,5417677.53234255,43.690545,-79.34919000000001,2010-06-26 14:15:00,Major Arterial,<Null>,No Control,Rain,Daylight,Wet,Pedestrian Collisions,Toronto and East York,Old East York (58),58,Intersection,3,0,1,0,1,1,1,1,0,0,0,1,0,2,False,2010-06,Accident,,,
2047,1175178.0,Non-Fatal Injury,Automobile,Aggressive and Distracted Driving Collision,-8844365.82617792,5418462.71882711,43.695645,-79.45029,2010-06-24 16:00:00,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Rear End,North York,Oakwood Village (107),107,Intersection,4,0,1,3,0,0,2,0,2,0,0,2,0,2,False,2010-06,Accident,,,
2048,1175328.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8857757.56092034,5417600.55686934,43.690045,-79.57059,2010-06-28 02:56:00,<Null>,<Null>,No Control,Clear,Dark,Dry,Pedestrian Collisions,Etobicoke York,Willowridge-Martingrove-Richview (7),7,Mid-Block,4,0,1,0,1,2,1,1,0,0,0,1,0,3,False,2010-06,Accident,,,
2049,1175797.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8831630.87643117,5413290.95403915,43.662045,-79.33589,2010-04-27 15:42:00,Minor Arterial,<Null>,No Control,Clear,Daylight,Dry,Cyclist Collisions,Toronto and East York,South Riverdale (70),70,Intersection,3,0,1,0,1,1,1,0,0,1,1,1,0,1,False,2010-04,Accident,,,
2050,1175820.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8848028.23742501,5423930.08386143,43.731145,-79.48319000000001,2010-05-19 15:30:00,Major Arterial,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,North York,Downsview-Roding-CFB (26),26,Intersection,5,0,1,1,2,1,3,1,0,0,0,3,0,2,False,2010-05,Accident,,,
2051,1176062.0,Non-Fatal Injury,"Pedestrian, City Vehicle",Not Recorded,-8840098.95009581,5410211.74317755,43.642031,-79.41196,2010-05-21 06:14:00,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Niagara (82),82,Intersection,3,0,1,0,1,1,1,1,0,0,0,0,0,3,False,2010-05,Accident,,,
2052,1176088.0,Non-Fatal Injury,"Cyclist, Automobile",Aggressive and Distracted Driving Collision,-8837452.88579965,5419632.92456226,43.703245,-79.38819000000001,2010-05-20 08:55:00,Major Arterial,At Intersection,No Control,Clear,Daylight,Dry,Turning Movement,North York,Mount Pleasant East (99),99,Intersection,3,0,1,0,1,1,2,0,0,0,0,1,1,1,False,2010-05,Accident,,,
2053,1176162.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8837908.62779496,5410819.688326901,43.645983,-79.392284,2010-06-19 18:00:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Toronto and East York,Waterfront Communities-The Island (77),77,Intersection,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2010-06,Accident,,,
2054,1176276.0,Non-Fatal Injury,"Pedestrian, Truck",Not Recorded,-8831519.55694037,5413321.72978764,43.662245,-79.33489,2010-06-30 14:30:00,Minor Arterial,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,South Riverdale (70),70,Intersection,2,0,1,0,1,0,1,1,0,0,0,0,0,2,False,2010-06,Accident,,,
2055,1176359.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8830272.77864349,5415537.85318047,43.676645,-79.32369,2010-07-07 17:23:00,Local,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Greenwood-Coxwell (65),65,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2010-07,Accident,,,
2056,1176361.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8847037.49395695,5416553.75413476,43.683245,-79.47429,2010-07-07 23:59:00,Collector,<Null>,No Control,Clear,Dark,Dry,Cyclist Collisions,Etobicoke York,Keelesdale-Eglinton West (110),110,Intersection,3,0,1,0,1,1,1,0,0,1,1,1,0,1,False,2010-07,Accident,,,
2057,1176502.0,Non-Fatal Injury,"Pedestrian, City Vehicle",Not Recorded,-8822224.60209811,5424669.58187525,43.735945,-79.25139200000001,2010-07-08 17:25:00,Major Arterial,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Kennedy Park (124),124,Mid-Block,3,0,1,0,1,1,1,1,0,0,0,0,0,3,False,2010-07,Accident,,,
2058,1176586.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8838220.99028613,5424484.70181492,43.734745,-79.39509,2010-05-23 02:40:00,Local,<Null>,No Control,Clear,Dark,Dry,Pedestrian Collisions,North York,Lawrence Park North (105),105,Mid-Block,3,0,1,0,1,1,1,1,0,0,0,1,0,2,False,2010-05,Accident,,,
2059,1176798.0,Non-Fatal Injury,Automobile,Not Recorded,-8852870.63527452,5406968.7115321,43.620945,-79.52669,2010-07-03 21:00:00,Major Arterial,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Etobicoke York,Islington-City Centre West (14),14,Intersection,3,0,1,0,1,1,2,0,0,0,0,2,0,1,True,2010-07,Accident,134.0,2018-09-05 04:00:00,2018-09
2060,1176855.0,Non-Fatal Injury,Automobile,Not Recorded,-8839968.70629158,5408737.273118401,43.632445,-79.41079,2010-05-24 23:26:00,Major Arterial,At Intersection,Traffic Signal,Clear,Dark,Dry,SMV Other,Toronto and East York,Niagara (82),82,Intersection,3,0,2,0,0,1,1,0,1,0,0,1,0,2,False,2010-05,Accident,,,
2061,1176916.0,Fatal,"Automobile, Truck","Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8856967.19253572,5419879.30256699,43.704845,-79.56349,2010-07-13 20:35:00,Major Arterial,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Etobicoke York,West Humber-Clairville (1),1,Intersection,4,1,0,0,1,2,2,0,0,0,0,1,0,3,False,2010-07,Accident,,,
2062,1177187.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8842406.60313995,5410260.04504924,43.642345,-79.43269000000001,2010-05-25 10:50:00,Collector,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Roncesvalles (86),86,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2010-05,Accident,,,
2063,1177202.0,Non-Fatal Injury,Automobile,Not Recorded,-8841616.23475532,5419278.76770028,43.700945,-79.42559,2010-05-25 10:30:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,North York,Forest Hill South (101),101,Intersection,9,0,3,4,0,2,2,0,5,0,0,2,0,7,False,2010-05,Accident,,,
2064,1177384.0,Non-Fatal Injury,Cyclist,Not Recorded,-8844454.88177055,5414675.96423605,43.671045,-79.45109000000001,2010-07-15 20:18:00,Minor Arterial,At Intersection,Traffic Controller,Clear,Dusk,Dry,Cyclist Collisions,Toronto and East York,Dovercourt-Wallace Emerson-Junction (93),93,Intersection,1,0,1,0,0,0,0,0,0,1,1,0,0,0,False,2010-07,Accident,,,
2065,1177531.0,Fatal,"Automobile, City Vehicle",Aggressive and Distracted Driving Collision,-8848918.79335136,5413860.32198345,43.665745,-79.49119,2010-07-16 16:47:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Toronto and East York,Runnymede-Bloor West Village (89),89,Intersection,6,2,1,0,2,1,3,0,2,0,0,2,0,4,False,2010-07,Accident,,,
2066,1177549.0,Non-Fatal Injury,"Cyclist, Automobile",Aggressive and Distracted Driving Collision,-8840903.79001424,5433717.82595238,43.794645,-79.41919,2010-06-25 17:30:00,Major Arterial,At Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,North York,Newtonbrook East (50),50,Intersection,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2010-06,Accident,,,
2067,1177627.0,Fatal,Automobile,Not Recorded,-8819775.35066168,5427890.17065742,43.756845,-79.22939000000001,2010-07-18 01:10:00,Collector,At Intersection,No Control,Clear,Dark,Dry,SMV Other,Scarborough,Woburn (137),137,Intersection,7,1,3,1,0,2,1,0,4,0,0,1,0,6,False,2010-07,Accident,,,
2068,1177697.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8829048.26424476,5425547.81276164,43.741645,-79.31269,2010-07-19 02:19:00,Major Arterial,<Null>,No Control,Rain,Dark,Wet,Pedestrian Collisions,North York,Parkwoods-Donalda (45),45,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2010-07,Accident,,,
2069,1178114.0,Non-Fatal Injury,"Cyclist, Automobile, City Vehicle",Not Recorded,-8838284.88767384,5414895.73827744,43.672473,-79.395664,2010-05-18 13:18:00,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Cyclist Collisions,Toronto and East York,Annex (95),95,Intersection,4,0,1,0,2,1,2,0,0,1,1,1,0,2,False,2010-05,Accident,,,
2070,1178296.0,Non-Fatal Injury,"Automobile, City Vehicle",Not Recorded,-8836974.21198924,5409783.19049338,43.639245,-79.38389000000001,2010-05-28 15:08:00,Minor Arterial,<Null>,No Control,Clear,Daylight,Dry,Turning Movement,Toronto and East York,Waterfront Communities-The Island (77),77,Mid-Block,4,0,2,0,1,1,2,0,1,0,0,1,0,3,False,2010-05,Accident,,,
2071,1178593.0,Non-Fatal Injury,Automobile,Not Recorded,-8851167.44706539,5411029.21715227,43.647345,-79.51139,2010-05-31 15:41:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Etobicoke York,Stonegate-Queensway (16),16,Intersection,6,0,1,0,2,3,3,0,0,0,0,3,0,3,False,2010-05,Accident,,,
2072,1178852.0,Non-Fatal Injury,Automobile,"Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8857779.82481851,5417831.48521414,43.691545,-79.57079,2010-06-01 01:43:00,Major Arterial,At Intersection,Traffic Signal,Rain,Dark,Wet,Angle,Etobicoke York,West Humber-Clairville (1),1,Intersection,3,0,1,1,0,1,2,0,0,0,0,2,0,1,True,2010-06,Accident,101.0,2017-07-10 04:00:00,2017-07
2073,1178905.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8849998.59241205,5417785.29908314,43.691245,-79.50089,2010-07-24 13:29:00,Major Arterial,<Null>,Traffic Signal,Rain,Daylight,Wet,Pedestrian Collisions,Etobicoke York,Mount Dennis (115),115,Intersection,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2010-07,Accident,,,
2074,1179068.0,Non-Fatal Injury,"Cyclist, Automobile",Aggressive and Distracted Driving Collision,-8837419.48995242,5420495.27635015,43.708845,-79.38789,2010-07-06 15:30:00,Major Arterial,At Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,North York,Mount Pleasant East (99),99,Intersection,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2010-07,Accident,,,
2075,1179238.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8845501.28498401,5417431.21308703,43.688945,-79.46049000000001,2010-05-30 14:10:00,Minor Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Caledonia-Fairbank (109),109,Intersection,2,0,1,1,0,0,1,1,0,0,0,1,0,1,False,2010-05,Accident,,,
2076,1179395.0,Non-Fatal Injury,Automobile,Aggressive and Distracted Driving Collision,-8822202.11556097,5440181.89077369,43.836545,-79.25119000000001,2010-06-02 11:15:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Scarborough,Rouge (131),131,Intersection,3,0,1,0,1,1,2,0,0,0,0,2,0,1,True,2010-06,Accident,172.0,2021-06-30 04:00:00,2021-06
2077,1179647.0,Non-Fatal Injury,"Pedestrian, Automobile",Aggressive and Distracted Driving Collision,-8840068.89383329,5420988.08497455,43.712045,-79.41169000000001,2010-06-01 17:50:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,North York,Lawrence Park South (103),103,Intersection,5,0,1,0,2,2,2,1,0,0,0,2,0,3,False,2010-06,Accident,,,
2078,1179667.0,Non-Fatal Injury,Automobile,"Speeding  Related Collision, Aggressive and Distracted Driving Collision",-8826409.99231296,5432175.75977947,43.784645000000005,-79.28899,2010-06-01 12:39:00,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Rear End,Scarborough,Agincourt South-Malvern West (128),128,Mid-Block,5,0,1,3,1,0,3,0,2,0,0,2,0,3,False,2010-06,Accident,,,
2079,1179891.0,Fatal,Automobile,"Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8839512.29637933,5425933.02812536,43.744145,-79.40669,2010-07-29 11:49:00,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Angle,North York,St.Andrew-Windfields (40),40,Intersection,4,1,0,2,0,1,3,0,0,0,0,3,0,1,False,2010-07,Accident,,,
2080,1179966.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8831029.75118088,5416877.01878519,43.685345,-79.33049,2010-06-03 13:02:00,Local,<Null>,No Control,Clear,Daylight,Dry,Cyclist Collisions,Toronto and East York,Danforth (66),66,Mid-Block,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2010-06,Accident,,,
2081,1180034.0,Non-Fatal Injury,"Pedestrian, City Vehicle",Not Recorded,-8838610.94246238,5412106.16566862,43.654345,-79.398593,2010-07-16 10:11:00,Major Arterial,<Null>,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Kensington-Chinatown (78),78,Intersection,3,0,1,0,1,1,1,1,0,0,0,0,0,3,False,2010-07,Accident,,,
2082,1180091.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8831342.6702695,5416233.27149476,43.681163,-79.333301,2020-06-26 22:13:00,Major Arterial,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,North York,Blake-Jones (69),69,Mid-Block,2,0,1,0,1,0,1,1,0,0,0,1,0,1,False,2020-06,Accident,,,
2083,1180110.0,Fatal,Automobile,"Speeding  Related Collision, Alcohol  Related Collision, Aggressive and Distracted Driving Collision",-8842428.86703811,5431651.51604546,43.781245,-79.43289,2010-07-31 07:00:00,Collector,At Intersection,Stop Sign,Clear,Daylight,Dry,Angle,North York,Newtonbrook West (36),36,Intersection,7,1,2,2,2,0,2,0,3,0,0,2,0,5,False,2010-07,Accident,,,
2084,1180385.0,Non-Fatal Injury,Automobile,Not Recorded,-8845156.19456255,5409583.22655009,43.637945,-79.45739,2010-06-06 00:45:00,Major Arterial,<Null>,No Control,Rain,Dark,Wet,SMV Other,Toronto and East York,South Parkdale (85),85,Mid-Block,4,0,1,2,0,1,1,0,2,0,0,1,0,3,False,2010-06,Accident,,,
2085,1180878.0,Non-Fatal Injury,"Cyclist, Automobile",Aggressive and Distracted Driving Collision,-8834647.63463166,5412998.58954168,43.660145,-79.36299,2010-06-08 09:08:00,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Cyclist Collisions,Toronto and East York,Regent Park (72),72,Intersection,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2010-06,Accident,,,
2086,1180994.0,Non-Fatal Injury,"Automobile, Motorcycle",Not Recorded,-8838499.28901311,5411198.44360703,43.648445,-79.39759000000001,2010-06-10 16:59:00,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Turning Movement,Toronto and East York,Waterfront Communities-The Island (77),77,Intersection,2,0,1,0,1,0,2,0,0,0,0,1,1,0,False,2010-06,Accident,,,
2087,1181097.0,Non-Fatal Injury,"Pedestrian, Motorcycle",Not Recorded,-8837330.43435978,5411413.82721356,43.649845,-79.38709,2010-08-06 19:31:00,Major Arterial,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Toronto and East York,Bay Street Corridor (76),76,Intersection,2,0,2,0,0,0,1,1,0,0,0,0,1,1,False,2010-08,Accident,,,
2088,1181100.0,Non-Fatal Injury,"Pedestrian, Truck",Not Recorded,-8829716.18118952,5434766.57835173,43.801445,-79.31869,2010-08-06 08:45:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,L'Amoreaux (117),117,Intersection,4,0,1,0,1,2,1,1,0,0,0,0,0,4,False,2010-08,Accident,,,
2089,1181132.0,Non-Fatal Injury,Automobile,Not Recorded,-8828692.04187422,5428244.65821552,43.759145,-79.30949,2010-06-13 21:45:00,Major Arterial,<Null>,No Control,Clear,Dark,Dry,Turning Movement,Scarborough,Wexford/Maryvale (119),119,Mid-Block,2,0,1,0,1,0,2,0,0,0,0,2,0,0,False,2010-06,Accident,,,
2090,1181194.0,Non-Fatal Injury,Automobile,"Red Light Related  Collision, Aggressive and Distracted Driving Collision",-8818261.40558689,5428660.81317168,43.761845,-79.21579,2010-06-14 11:56:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Scarborough,Woburn (137),137,Intersection,3,0,1,1,0,1,2,0,0,0,0,2,0,1,True,2010-06,Accident,150.0,2021-05-14 04:00:00,2021-05
2091,1181330.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8816402.37009064,5434581.49572588,43.800245,-79.19909,2010-06-10 15:48:00,Major Arterial,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Scarborough,Rouge (131),131,Intersection,3,0,1,0,1,1,1,1,0,0,0,1,0,2,True,2010-06,Accident,79.0,2017-03-10 05:00:00,2017-03
2092,1181388.0,Non-Fatal Injury,"Pedestrian, Automobile",Not Recorded,-8842885.27695036,5419617.5261553,43.703145,-79.43699000000001,2010-06-16 17:22:00,Collector,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,North York,Forest Hill North (102),102,Intersection,3,0,1,0,1,1,1,1,0,0,0,1,0,2,False,2010-06,Accident,,,
2093,1181546.0,Non-Fatal Injury,Pedestrian,Not Recorded,-8860985.82615335,5427813.10994782,43.756345,-79.59959,2010-06-18 17:00:00,Local,<Null>,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Etobicoke York,Mount Olive-Silverstone-Jamestown (2),2,Mid-Block,2,0,1,0,1,0,0,1,0,0,0,0,0,2,False,2010-06,Accident,,,
2094,1181613.0,Non-Fatal Injury,"Cyclist, Automobile",Not Recorded,-8837074.39953095,5413137.07683451,43.661045,-79.38479,2010-06-19 16:00:00,Major Arterial,<Null>,No Control,Clear,Daylight,Dry,Cyclist Collisions,Toronto and East York,Bay Street Corridor (76),76,Mid-Block,2,0,1,0,1,0,1,0,0,1,1,1,0,0,False,2010-06,Accident,,,
2095,1181618.0,Non-Fatal Injury,"Motorcycle, Truck",Aggressive and Distracted Driving Collision,-8824473.03317316,5428645.39969025,43.761745,-79.27159,2010-06-17 19:27:00,Collector,<Null>,No Control,Clear,Dark,Dry,Turning Movement,Scarborough,Dorset Park (126),126,Mid-Block,4,0,1,0,1,2,2,0,0,0,0,0,1,3,False,2010-06,Accident,,,
